	SBP_Male	GDP	TC_Male	Country	Year	TC_Male_mg/dL
2394	138.0218	3879.47223431	5.439451	Latvia	1987	210.017413127
2395	137.8718	4035.93315556	5.430087	Latvia	1988	209.655868726
2396	137.7181	4243.77150512	5.424763	Latvia	1989	209.45030888
2397	137.5266	3912.24539927	5.418403	Latvia	1990	209.204749035
2398	137.2815	3435.70585201	5.410377	Latvia	1991	208.894864865
2399	136.8916	2364.53800785	5.389565	Latvia	1992	208.091312741
2400	136.4889	2291.4569258	5.359777	Latvia	1993	206.941196911
2401	136.1137	2381.16268338	5.327118	Latvia	1994	205.68023166
2402	135.9057	2392.53741069	5.29924	Latvia	1995	204.603861004
2403	135.6601	2511.36488227	5.261506	Latvia	1996	203.146949807
2404	135.5178	2746.61722806	5.225256	Latvia	1997	201.747335907
2405	135.4591	2903.58361222	5.195583	Latvia	1998	200.601660232
2406	135.4674	3064.87117387	5.169728	Latvia	1999	199.603397683
2407	135.5433	3300.9346563	5.151346	Latvia	2000	198.893667954
2408	135.5766	3593.66524706	5.135682	Latvia	2001	198.288880309
2409	135.6879	3853.07710796	5.128373	Latvia	2002	198.006679537
2410	135.821	4153.93408578	5.122198	Latvia	2003	197.768262548
2411	135.9864	4538.84778199	5.121173	Latvia	2004	197.728687259
2412	136.1742	5046.86247384	5.124074	Latvia	2005	197.840694981
2413	136.3905	5695.36145451	5.133462	Latvia	2006	198.203166023
2414	136.592	6296.22711619	5.141681	Latvia	2007	198.520501931
2415	136.7529	6055.66480842	5.144969	Latvia	2008	198.647451737
2416	129.7961	4304.22284262	4.914168	Lebanon	1988	189.736216216
2417	129.2718	2461.62753087	4.873547	Lebanon	1989	188.167837838
2418	128.8347	3066.72931622	4.837436	Lebanon	1990	186.773590734
2419	128.5031	4129.43197222	4.81045	Lebanon	1991	185.731660232
2420	128.2757	4170.90961283	4.794084	Lebanon	1992	185.09976834
2421	128.0941	4299.35240643	4.783468	Lebanon	1993	184.68988417
2422	127.948	4484.61287137	4.776075	Lebanon	1994	184.404440154
2423	127.8382	4642.36001868	4.76966	Lebanon	1995	184.156756757
2424	127.7739	4775.77881738	4.765521	Lebanon	1996	183.996949807
2425	127.703	4591.05169937	4.763666	Lebanon	1997	183.925328185
2426	127.6795	4694.885926	4.763227	Lebanon	1998	183.908378378
2427	127.7004	4615.52804882	4.764384	Lebanon	1999	183.953050193
2428	127.7456	4612.19867159	4.764859	Lebanon	2000	183.971389961
2429	127.7746	4718.17349796	4.761302	Lebanon	2001	183.834054054
2430	127.8966	4794.64997107	4.762278	Lebanon	2002	183.871737452
2431	128.0373	4865.70502322	4.760038	Lebanon	2003	183.785250965
2432	128.1908	5147.69066924	4.759703	Lebanon	2004	183.772316602
2433	128.3365	5129.40177317	4.760962	Lebanon	2005	183.820926641
2434	128.4946	5103.49017518	4.759401	Lebanon	2006	183.760656371
2435	128.6859	5436.65188512	4.756998	Lebanon	2007	183.667876448
2436	128.8727	5895.08220553	4.755566	Lebanon	2008	183.612586873
2437	128.6312	287.526994872	4.253296	Lesotho	1980	164.21992278
2438	128.6818	281.902671033	4.243768	Lesotho	1981	163.852046332
2439	128.7342	281.547656821	4.234286	Lesotho	1982	163.485945946
2440	128.7226	265.603270549	4.220748	Lesotho	1983	162.963243243
2441	128.7145	286.087867245	4.207685	Lesotho	1984	162.458880309
2442	128.6837	293.514083289	4.195227	Lesotho	1985	161.977876448
2443	128.663	288.875261293	4.18368	Lesotho	1986	161.532046332
2444	128.6655	262.908697706	4.171471	Lesotho	1987	161.060656371
2445	128.7093	280.729899349	4.158754	Lesotho	1988	160.56965251
2446	128.7521	294.3315742	4.145951	Lesotho	1989	160.075328185
2447	128.7846	307.691879854	4.132649	Lesotho	1990	159.561737452
2448	128.77	309.265710252	4.120615	Lesotho	1991	159.097104247
2449	128.751	326.156468724	4.11021	Lesotho	1992	158.695366795
2450	128.743	330.938783995	4.102718	Lesotho	1993	158.406100386
2451	128.7159	343.423870078	4.094628	Lesotho	1994	158.093745174
2452	128.7486	343.106329048	4.089997	Lesotho	1995	157.914942085
2453	128.7797	352.327108493	4.086177	Lesotho	1996	157.767451737
2454	128.8406	357.404413414	4.084868	Lesotho	1997	157.716911197
2455	128.9233	369.934014974	4.083064	Lesotho	1998	157.647258687
2456	129.052	364.919546375	4.083179	Lesotho	1999	157.651698842
2457	129.2294	379.775622565	4.083641	Lesotho	2000	157.66953668
2458	129.4426	390.600603385	4.084273	Lesotho	2001	157.693938224
2459	129.675	390.599848554	4.084342	Lesotho	2002	157.696602317
2460	129.9527	403.815793091	4.086627	Lesotho	2003	157.784826255
2461	130.2637	409.281529337	4.08976	Lesotho	2004	157.905791506
2462	130.5856	416.536007757	4.09212	Lesotho	2005	157.996911197
2463	130.9328	430.351327321	4.096138	Lesotho	2006	158.152046332
2464	131.2942	446.32041591	4.10253	Lesotho	2007	158.398841699
2465	131.6563	465.693747083	4.108359	Lesotho	2008	158.623899614
2466	134.2041	682.40032089	4.268384	Liberia	1980	164.802471042
2467	133.8063	645.525833779	4.249656	Liberia	1981	164.079382239
2468	133.3962	608.244717036	4.229724	Liberia	1982	163.30980695
2469	132.9978	577.914130022	4.210961	Liberia	1983	162.585366795
2470	132.5765	551.974036021	4.194201	Liberia	1984	161.938262548
2471	132.2104	539.390131223	4.175605	Liberia	1985	161.22027027
2472	131.8643	527.986453697	4.156445	Liberia	1986	160.480501931
2473	131.5981	524.743898304	4.13727	Liberia	1987	159.74015444
2474	131.3732	519.394963251	4.116073	Liberia	1988	158.921737452
2475	131.0454	386.27217671	4.087905	Liberia	1989	157.834169884
2476	130.8143	192.014542464	4.057151	Liberia	1990	156.646756757
2477	130.5403	167.514928607	4.027965	Liberia	1991	155.51988417
2478	130.2859	110.709144624	3.994876	Liberia	1992	154.242316602
2479	130.0789	75.064329431	3.963086	Liberia	1993	153.014903475
2480	129.946	58.4599315954	3.934244	Liberia	1994	151.901312741
2481	129.843	54.5051923584	3.911359	Liberia	1995	151.017722008
2482	129.8102	58.0832543768	3.891393	Liberia	1996	150.246833977
2483	129.8386	111.860198712	3.876933	Liberia	1997	149.688532819
2484	129.918	134.786101612	3.866206	Liberia	1998	149.274362934
2485	130.0917	155.256530935	3.859956	Liberia	1999	149.033050193
2486	130.3354	185.81340386	3.856534	Liberia	2000	148.900926641
2487	130.6494	219.76894945	3.856701	Liberia	2001	148.907374517
2488	130.9844	284.365107677	3.858247	Liberia	2002	148.967065637
2489	131.2533	188.403077799	3.84477	Liberia	2003	148.446718147
2490	131.5467	175.578912424	3.833541	Liberia	2004	148.013166023
2491	131.8362	186.801075594	3.823429	Liberia	2005	147.622741313
2492	132.1358	196.95099395	3.816292	Liberia	2006	147.347181467
2493	132.4533	217.136528163	3.809965	Liberia	2007	147.102895753
2494	132.7743	228.112314795	3.80486	Liberia	2008	146.905791506
2495	131.8768	6366.40293477	4.793891	Libya	1999	185.092316602
2496	132.1041	6479.71252248	4.770337	Libya	2000	184.182895753
2497	132.462	6084.62853383	4.748277	Libya	2001	183.331158301
2498	132.8741	5891.72122701	4.722425	Libya	2002	182.333011583
2499	133.3528	6529.36089629	4.697646	Libya	2003	181.376293436
2500	133.9192	6681.91262888	4.674017	Libya	2004	180.463976834
2501	134.527	7194.62172761	4.651761	Libya	2005	179.604671815
2502	135.2037	7458.76645411	4.631526	Libya	2006	178.823397683
2503	135.9149	7736.54427426	4.61227	Libya	2007	178.07992278
2504	136.6497	7865.2543761	4.593913	Libya	2008	177.371158301
2505	138.5477	4290.78012754	5.60969	Lithuania	1990	216.59034749
2506	138.305	4040.37070571	5.595709	Lithuania	1991	216.050540541
2507	137.9741	3184.88596039	5.571398	Lithuania	1992	215.111891892
2508	137.6084	2680.7584957	5.527835	Lithuania	1993	213.42992278
2509	137.1993	2435.80025265	5.484639	Lithuania	1994	211.762123552
2510	136.8685	2535.3806534	5.444281	Lithuania	1995	210.203899614
2511	136.5501	2687.13504199	5.392891	Lithuania	1996	208.21972973
2512	136.2507	2909.22704501	5.341546	Lithuania	1997	206.237297297
2513	136.0126	3153.93231851	5.294147	Lithuania	1998	204.407220077
2514	135.8969	3142.29863307	5.253322	Lithuania	1999	202.830965251
2515	135.8528	3267.34744263	5.21945	Lithuania	2000	201.523166023
2516	135.8835	3505.70276782	5.192525	Lithuania	2001	200.483590734
2517	135.9676	3759.51623922	5.171875	Lithuania	2002	199.686293436
2518	136.1134	4162.57865413	5.15942	Lithuania	2003	199.205405405
2519	136.3313	4492.77140381	5.157872	Lithuania	2004	199.145637066
2520	136.5718	4873.50423395	5.155229	Lithuania	2005	199.043590734
2521	136.8258	5287.13655121	5.149777	Lithuania	2006	198.833088803
2522	137.0706	5839.14560238	5.145109	Lithuania	2007	198.652857143
2523	137.2822	6041.40901964	5.138329	Lithuania	2008	198.391081081
2524	139.621	21003.6950135	6.243433	Luxembourg	1980	241.059189189
2525	139.0046	20826.4935688	6.210845	Luxembourg	1981	239.800965251
2526	138.3997	21044.816612	6.178578	Luxembourg	1982	238.555135135
2527	137.8215	21668.1122368	6.149704	Luxembourg	1983	237.44030888
2528	137.267	22985.0676956	6.122899	Luxembourg	1984	236.405366795
2529	136.7852	23581.12705	6.101067	Luxembourg	1985	235.562432432
2530	136.4272	25819.3472072	6.080807	Luxembourg	1986	234.78019305
2531	136.182	26666.0842429	6.060806	Luxembourg	1987	234.007953668
2532	135.986	28713.8011015	6.036585	Luxembourg	1988	233.072779923
2533	135.8418	31222.0411354	6.014038	Luxembourg	1989	232.202239382
2534	135.6998	32473.9860523	5.990429	Luxembourg	1990	231.290694981
2535	135.5601	34811.5962752	5.968503	Luxembourg	1991	230.444131274
2536	135.3626	34977.3263853	5.940223	Luxembourg	1992	229.352239382
2537	135.122	35960.6155032	5.913616	Luxembourg	1993	228.324942085
2538	134.8533	36829.6505454	5.88498	Luxembourg	1994	227.219305019
2539	134.5522	36836.0221391	5.855477	Luxembourg	1995	226.08019305
2540	134.2337	36888.6039325	5.821699	Luxembourg	1996	224.776023166
2541	133.9065	38592.1663207	5.790214	Luxembourg	1997	223.5603861
2542	133.6106	40589.2700701	5.768785	Luxembourg	1998	222.733011583
2543	133.3345	43416.6604839	5.747668	Luxembourg	1999	221.917683398
2544	133.0301	46453.2457786	5.723908	Luxembourg	2000	221.00030888
2545	132.7392	47059.3029763	5.70224	Luxembourg	2001	220.163706564
2546	132.4368	48473.5954571	5.678827	Luxembourg	2002	219.25972973
2547	132.1412	48685.681208	5.652709	Luxembourg	2003	218.251312741
2548	131.8655	50096.4219091	5.629666	Luxembourg	2004	217.361621622
2549	131.6012	51927.3609635	5.607367	Luxembourg	2005	216.500656371
2550	131.3817	53628.2345547	5.586882	Luxembourg	2006	215.70972973
2551	131.1578	56285.2768498	5.567448	Luxembourg	2007	214.959382239
2552	130.9218	54881.9840315	5.546504	Luxembourg	2008	214.150733591
2553	133.4302	10028.380839	5.139878	Macao, China	1982	198.450888031
2554	132.9515	10594.6236094	5.135146	Macao, China	1983	198.268185328
2555	132.4847	11008.9981696	5.130946	Macao, China	1984	198.106023166
2556	131.9928	10616.4352313	5.124001	Macao, China	1985	197.837876448
2557	131.5328	10851.4184333	5.117733	Macao, China	1986	197.595868726
2558	131.1431	11887.0724515	5.113486	Macao, China	1987	197.431891892
2559	130.8006	12307.1575035	5.109178	Macao, China	1988	197.265559846
2560	130.4733	12458.489663	5.10444	Macao, China	1989	197.082625483
2561	130.1652	13033.7561605	5.101759	Macao, China	1990	196.979111969
2562	129.8642	13158.1077107	5.098151	Macao, China	1991	196.83980695
2563	129.5912	14577.0203406	5.098848	Macao, China	1992	196.866718147
2564	129.3191	15044.124394	5.098217	Macao, China	1993	196.842355212
2565	129.0569	15422.2485448	5.097491	Macao, China	1994	196.814324324
2566	128.8058	15670.4785972	5.098122	Macao, China	1995	196.838687259
2567	128.5522	15361.7319844	5.094171	Macao, China	1996	196.686138996
2568	128.328	15083.0710258	5.089507	Macao, China	1997	196.506061776
2569	128.1126	14169.1547505	5.082845	Macao, China	1998	196.248841699
2570	127.942	13605.6024779	5.0732	Macao, China	1999	195.876447876
2571	127.808	14128.8751835	5.064955	Macao, China	2000	195.558108108
2572	127.7139	14261.2903413	5.05683	Macao, China	2001	195.244401544
2573	127.6493	15212.8880983	5.053644	Macao, China	2002	195.121389961
2574	127.6358	16755.0305119	5.054185	Macao, China	2003	195.142277992
2575	127.6639	20776.9973922	5.062269	Macao, China	2004	195.454401544
2576	127.6974	22024.0501463	5.070593	Macao, China	2005	195.775791506
2577	127.7513	24595.6531657	5.081692	Macao, China	2006	196.204324324
2578	127.8099	27440.5721362	5.098118	Macao, China	2007	196.838532819
2579	127.8373	27656.9066368	5.115252	Macao, China	2008	197.50007722
2580	135.5424	2059.41859234	5.143097	Macedonia, FYR	1990	198.575173745
2581	135.228	1918.85109624	5.110799	Macedonia, FYR	1991	197.328146718
2582	134.8611	1782.22755462	5.073976	Macedonia, FYR	1992	195.906409266
2583	134.5468	1640.55537172	5.045139	Macedonia, FYR	1993	194.793011583
2584	134.2484	1603.85184368	5.019126	Macedonia, FYR	1994	193.788648649
2585	133.9949	1578.21367957	4.994047	Macedonia, FYR	1995	192.82034749
2586	133.7588	1588.98254267	4.967134	Macedonia, FYR	1996	191.781235521
2587	133.5238	1603.97279649	4.940282	Macedonia, FYR	1997	190.744478764
2588	133.3376	1650.3358364	4.916921	Macedonia, FYR	1998	189.842509653
2589	133.2543	1714.39767108	4.891727	Macedonia, FYR	1999	188.86976834
2590	133.2276	1785.32679155	4.869627	Macedonia, FYR	2000	188.016486486
2591	133.2303	1698.62994587	4.850503	Macedonia, FYR	2001	187.278108108
2592	133.3158	1707.89227727	4.841129	Macedonia, FYR	2002	186.916177606
2593	133.4161	1751.17664999	4.825837	Macedonia, FYR	2003	186.325752896
2594	133.5149	1827.50443649	4.809969	Macedonia, FYR	2004	185.713088803
2595	133.6407	1902.29651918	4.799207	Macedonia, FYR	2005	185.297567568
2596	133.7667	1993.12215031	4.788646	Macedonia, FYR	2006	184.88980695
2597	133.8998	2110.68573515	4.785193	Macedonia, FYR	2007	184.756486486
2598	134.0256	2210.19827629	4.781609	Macedonia, FYR	2008	184.618108108
2599	130.6493	359.94369069	4.428649	Madagascar	1980	170.99030888
2600	130.4674	316.758140586	4.416043	Madagascar	1981	170.503590734
2601	130.3153	303.27623379	4.404348	Madagascar	1982	170.052046332
2602	130.126	298.425184098	4.390393	Madagascar	1983	169.513243243
2603	129.975	295.858957554	4.376218	Madagascar	1984	168.965945946
2604	129.8489	291.498594362	4.36351	Madagascar	1985	168.475289575
2605	129.7805	289.228711759	4.350888	Madagascar	1986	167.987953668
2606	129.7703	284.56443465	4.339269	Madagascar	1987	167.539343629
2607	129.8331	285.950894377	4.329697	Madagascar	1988	167.16976834
2608	129.9074	289.086875439	4.321818	Madagascar	1989	166.865559846
2609	130.0019	289.494108482	4.314979	Madagascar	1990	166.601505792
2610	130.1126	263.290583483	4.307419	Madagascar	1991	166.3096139
2611	130.2016	258.537686763	4.299981	Madagascar	1992	166.022432432
2612	130.292	256.072121185	4.292486	Madagascar	1993	165.733050193
2613	130.3839	248.156250606	4.286262	Madagascar	1994	165.492741313
2614	130.4702	244.694002411	4.279596	Madagascar	1995	165.235366795
2615	130.5711	242.239198841	4.273786	Madagascar	1996	165.011042471
2616	130.697	243.38220386	4.268442	Madagascar	1997	164.804710425
2617	130.844	245.081122767	4.262582	Madagascar	1998	164.578455598
2618	131.0367	248.552107899	4.257556	Madagascar	1999	164.384401544
2619	131.274	252.382516698	4.253269	Madagascar	2000	164.218880309
2620	131.5476	259.429404256	4.24897	Madagascar	2001	164.052895753
2621	131.8243	219.720278388	4.238943	Madagascar	2002	163.665752896
2622	132.1295	234.00829396	4.232955	Madagascar	2003	163.434555985
2623	132.4676	238.996112977	4.227726	Madagascar	2004	163.232664093
2624	132.8668	242.616069165	4.224006	Madagascar	2005	163.089034749
2625	133.2837	247.322229302	4.221125	Madagascar	2006	162.977799228
2626	133.7134	255.09415215	4.219413	Madagascar	2007	162.911698842
2627	134.163	265.366361142	4.219625	Madagascar	2008	162.91988417
2628	130.2455	160.223208357	4.210003	Malawi	1980	162.548378378
2629	130.165	147.740788051	4.206106	Malawi	1981	162.397915058
2630	130.065	147.791025339	4.20022	Malawi	1982	162.170656371
2631	129.9469	149.332191041	4.198502	Malawi	1983	162.104324324
2632	129.8576	152.23020256	4.19674	Malawi	1984	162.036293436
2633	129.773	152.599016235	4.195127	Malawi	1985	161.974015444
2634	129.7404	144.46485775	4.193827	Malawi	1986	161.923822394
2635	129.7276	138.371882571	4.191678	Malawi	1987	161.840849421
2636	129.6986	134.678353918	4.18702	Malawi	1988	161.661003861
2637	129.6936	129.935394541	4.184215	Malawi	1989	161.552702703
2638	129.7198	132.505535185	4.182394	Malawi	1990	161.482393822
2639	129.7871	141.024783401	4.183453	Malawi	1991	161.523281853
2640	129.8595	129.360235984	4.182099	Malawi	1992	161.471003861
2641	129.9524	141.315356279	4.182518	Malawi	1993	161.487181467
2642	130.05	126.188336968	4.184027	Malawi	1994	161.545444015
2643	130.1951	145.641074594	4.187644	Malawi	1995	161.685096525
2644	130.3906	153.390944921	4.191734	Malawi	1996	161.843011583
2645	130.6386	155.373892405	4.195673	Malawi	1997	161.995096525
2646	130.9273	156.965764309	4.1989	Malawi	1998	162.11969112
2647	131.2767	157.151803326	4.200115	Malawi	1999	162.166602317
2648	131.679	155.271544474	4.20193	Malawi	2000	162.236679537
2649	132.1084	143.700151994	4.200929	Malawi	2001	162.198030888
2650	132.5868	142.391447858	4.200094	Malawi	2002	162.165791506
2651	133.1279	146.365736147	4.20127	Malawi	2003	162.211196911
2652	133.7131	149.432974835	4.205002	Malawi	2004	162.355289575
2653	134.3282	149.484329878	4.208585	Malawi	2005	162.493629344
2654	134.9758	148.256996122	4.214348	Malawi	2006	162.716138996
2655	135.6409	157.621367614	4.221935	Malawi	2007	163.009073359
2656	136.3253	165.696506503	4.232875	Malawi	2008	163.431467181
2657	127.3278	1909.61806662	4.859535	Malaysia	1980	187.626833977
2658	127.172	1992.32596038	4.860886	Malaysia	1981	187.678996139
2659	126.9662	2057.94124352	4.859055	Malaysia	1982	187.608301158
2660	126.7576	2130.40188989	4.858044	Malaysia	1983	187.569266409
2661	126.5523	2234.91007306	4.856955	Malaysia	1984	187.527220077
2662	126.3517	2149.41736172	4.854465	Malaysia	1985	187.431081081
2663	126.1521	2112.89027798	4.85002	Malaysia	1986	187.259459459
2664	126.0207	2162.54071495	4.848819	Malaysia	1987	187.213088803
2665	125.9259	2308.56839341	4.849576	Malaysia	1988	187.242316602
2666	125.8481	2445.90929143	4.851071	Malaysia	1989	187.30003861
2667	125.838	2592.5170528	4.857271	Malaysia	1990	187.539420849
2668	125.8524	2764.20061287	4.867319	Malaysia	1991	187.927374517
2669	125.8714	2932.01728768	4.878104	Malaysia	1992	188.343783784
2670	125.9116	3140.82577361	4.891322	Malaysia	1993	188.854131274
2671	125.9867	3344.56779908	4.906217	Malaysia	1994	189.429227799
2672	126.0895	3581.94630187	4.921712	Malaysia	1995	190.027490347
2673	126.1976	3842.63775807	4.936374	Malaysia	1996	190.593590734
2674	126.3277	4022.84359556	4.951061	Malaysia	1997	191.160656371
2675	126.3882	3636.47310209	4.956823	Malaysia	1998	191.383127413
2676	126.4364	3767.63701465	4.958107	Malaysia	1999	191.432702703
2677	126.5263	4005.55632491	4.96048	Malaysia	2000	191.524324324
2678	126.624	3933.93507696	4.962399	Malaysia	2001	191.598416988
2679	126.736	4052.87874767	4.963492	Malaysia	2002	191.640617761
2680	126.839	4194.26079906	4.968351	Malaysia	2003	191.828223938
2681	126.8915	4385.96953983	4.971372	Malaysia	2004	191.944864865
2682	126.9207	4529.60124815	4.973498	Malaysia	2005	192.026949807
2683	126.9297	4695.2297263	4.975944	Malaysia	2006	192.121389961
2684	126.9144	4905.12136886	4.97716	Malaysia	2007	192.168339768
2685	126.9059	5057.82666331	4.980126	Malaysia	2008	192.282857143
2686	125.6259	1689.96559213	4.531385	Maldives	1995	174.956949807
2687	125.7419	1805.37114148	4.535043	Maldives	1996	175.098185328
2688	125.8871	1954.4020586	4.54009	Maldives	1997	175.293050193
2689	126.0759	2106.19629553	4.546023	Maldives	1998	175.522123552
2690	126.2915	2218.6173248	4.549957	Maldives	1999	175.674015444
2691	126.5164	2284.97395506	4.556895	Maldives	2000	175.941891892
2692	126.7355	2325.14865017	4.566518	Maldives	2001	176.313436293
2693	126.9671	2427.82450681	4.577965	Maldives	2002	176.755405405
2694	127.174	2728.9149202	4.590937	Maldives	2003	177.256254826
2695	127.383	3023.91116932	4.602759	Maldives	2004	177.712702703
2696	127.5675	2721.81492047	4.612195	Maldives	2005	178.077027027
2697	127.6951	3209.46932463	4.617272	Maldives	2006	178.273050193
2698	127.7785	3500.11102626	4.624375	Maldives	2007	178.547297297
2699	127.8368	3874.82554203	4.630974	Maldives	2008	178.802084942
2700	127.9186	211.988566345	4.22526	Mali	1980	163.137451737
2701	127.8711	198.549952523	4.216102	Mali	1981	162.783861004
2702	127.694	185.390559328	4.199705	Mali	1982	162.150772201
2703	127.5344	190.253560925	4.184612	Mali	1983	161.568030888
2704	127.3398	194.675116008	4.167468	Mali	1984	160.906100386
2705	127.0105	169.483405476	4.14227	Mali	1985	159.933204633
2706	126.739	180.85999996	4.120461	Mali	1986	159.091158301
2707	126.505	177.317128009	4.099791	Mali	1987	158.293088803
2708	126.2753	177.365638456	4.077017	Mali	1988	157.413783784
2709	126.1258	195.094801183	4.060897	Mali	1989	156.791389961
2710	126.0121	187.958187483	4.045505	Mali	1990	156.197104247
2711	125.9354	186.932954657	4.029179	Mali	1991	155.566756757
2712	125.9026	197.715713219	4.015111	Mali	1992	155.023590734
2713	125.8674	188.566464861	4.002048	Mali	1993	154.519227799
2714	125.8687	185.288930685	3.989642	Mali	1994	154.04023166
2715	125.8735	191.579913203	3.98065	Mali	1995	153.693050193
2716	125.9022	192.490090131	3.974053	Mali	1996	153.438339768
2717	125.9692	199.984459024	3.968027	Mali	1997	153.205675676
2718	126.0501	206.258956191	3.964472	Mali	1998	153.068416988
2719	126.1777	213.984790298	3.962059	Mali	1999	152.975250965
2720	126.2902	214.466591793	3.959516	Mali	2000	152.877065637
2721	126.4248	233.302027071	3.960289	Mali	2001	152.906911197
2722	126.5738	235.660902178	3.961812	Mali	2002	152.965714286
2723	126.7429	245.462082756	3.963889	Mali	2003	153.045907336
2724	126.8919	243.125315092	3.965456	Mali	2004	153.106409266
2725	127.0582	249.991930769	3.968096	Mali	2005	153.208339768
2726	127.2321	255.18216016	3.972059	Mali	2006	153.361351351
2727	127.3856	258.030507338	3.975341	Mali	2007	153.488069498
2728	127.5478	262.702813149	3.978563	Mali	2008	153.612471042
2729	136.5557	5083.81709315	5.922856	Malta	1980	228.681698842
2730	136.1765	5213.70129113	5.899323	Malta	1981	227.773088803
2731	135.7571	5219.63633102	5.872282	Malta	1982	226.729034749
2732	135.2852	5115.06526635	5.844082	Malta	1983	225.64023166
2733	134.8284	5162.19047218	5.813352	Malta	1984	224.453745174
2734	134.4441	5203.42866423	5.78644	Malta	1985	223.414671815
2735	134.113	5316.0204492	5.75732	Malta	1986	222.29034749
2736	133.865	5496.55581329	5.730299	Malta	1987	221.247065637
2737	133.6654	5910.32335147	5.703049	Malta	1988	220.194942085
2738	133.531	6331.80685769	5.681242	Malta	1989	219.352972973
2739	133.3931	6664.64445872	5.653166	Malta	1990	218.268957529
2740	133.3252	7011.20237634	5.633539	Malta	1991	217.511158301
2741	133.276	7268.3097591	5.616038	Malta	1992	216.835444015
2742	133.1882	7522.27223635	5.594661	Malta	1993	216.01007722
2743	133.0753	7877.44601148	5.57102	Malta	1994	215.097297297
2744	132.9887	8320.71784177	5.551136	Malta	1995	214.32957529
2745	132.8627	8582.79496767	5.531334	Malta	1996	213.565019305
2746	132.7771	8972.62225455	5.514797	Malta	1997	212.926525097
2747	132.6734	9375.55573742	5.498268	Malta	1998	212.288339768
2748	132.5893	9770.35550286	5.483065	Malta	1999	211.701351351
2749	132.537	10377.0373182	5.463645	Malta	2000	210.951544402
2750	132.4823	9912.98968934	5.446131	Malta	2001	210.275328185
2751	132.3861	10116.0048248	5.424448	Malta	2002	209.438146718
2752	132.3083	10062.9613036	5.404736	Malta	2003	208.677065637
2753	132.221	9945.30172433	5.384052	Malta	2004	207.878455598
2754	132.1193	10244.2710543	5.358681	Malta	2005	206.898880309
2755	132.033	10405.845964	5.338545	Malta	2006	206.121428571
2756	131.9197	10781.0496897	5.318555	Malta	2007	205.3496139
2757	131.8274	11172.2815429	5.299174	Malta	2008	204.601312741
2758	127.1812	1814.21051383	5.01186	Marshall Islands	1981	193.508108108
2759	126.9324	1819.74773719	4.996271	Marshall Islands	1982	192.906216216
2760	126.7121	2007.97009976	4.984169	Marshall Islands	1983	192.438957529
2761	126.5114	1990.22451417	4.972565	Marshall Islands	1984	191.990926641
2762	126.2974	1779.77158068	4.95889	Marshall Islands	1985	191.462934363
2763	126.21	2113.5079993	4.949585	Marshall Islands	1986	191.103667954
2764	126.1995	2204.78313019	4.946938	Marshall Islands	1987	191.001467181
2765	126.2159	2273.26176922	4.945176	Marshall Islands	1988	190.933436293
2766	126.2339	2149.51776615	4.941353	Marshall Islands	1989	190.785830116
2767	126.2978	2137.68973082	4.939714	Marshall Islands	1990	190.722548263
2768	126.3462	2087.43526871	4.936408	Marshall Islands	1991	190.594903475
2769	126.381	2195.72249098	4.931761	Marshall Islands	1992	190.415482625
2770	126.4074	2296.39194098	4.92672	Marshall Islands	1993	190.220849421
2771	126.4172	2406.12399646	4.921	Marshall Islands	1994	190.0
2772	126.4364	2581.13040762	4.916157	Marshall Islands	1995	189.813011583
2773	126.4354	2298.03340466	4.901755	Marshall Islands	1996	189.256949807
2774	126.4145	2137.10206272	4.885803	Marshall Islands	1997	188.641042471
2775	126.4554	2067.00117398	4.870797	Marshall Islands	1998	188.061660232
2776	126.4864	2011.64145269	4.857244	Marshall Islands	1999	187.538378378
2777	126.5519	2127.48546194	4.845888	Marshall Islands	2000	187.09992278
2778	126.6487	2242.19258151	4.837566	Marshall Islands	2001	186.778610039
2779	126.7459	2303.71856927	4.830083	Marshall Islands	2002	186.48969112
2780	126.8887	2310.92083669	4.824752	Marshall Islands	2003	186.283861004
2781	127.0506	2310.70694286	4.819891	Marshall Islands	2004	186.096177606
2782	127.2026	2368.14883343	4.817326	Marshall Islands	2005	185.997142857
2783	127.3439	2404.73643125	4.814713	Marshall Islands	2006	185.896254826
2784	127.4849	2464.99065065	4.812362	Marshall Islands	2007	185.805482625
2785	127.6025	2399.43827828	4.80901	Marshall Islands	2008	185.676061776
2786	134.1249	543.849316617	4.472805	Mauritania	1980	172.695173745
2787	133.8481	546.649104314	4.457136	Mauritania	1981	172.09019305
2788	133.5209	518.777895391	4.439914	Mauritania	1982	171.425250965
2789	133.1328	523.1012913	4.421936	Mauritania	1983	170.731119691
2790	132.7214	492.284815641	4.407745	Mauritania	1984	170.183204633
2791	132.3273	493.335111341	4.394133	Mauritania	1985	169.657644788
2792	131.9844	507.722951903	4.379083	Mauritania	1986	169.076563707
2793	131.666	503.897003878	4.360267	Mauritania	1987	168.35007722
2794	131.3851	499.300137481	4.342339	Mauritania	1988	167.657876448
2795	131.1392	509.537367391	4.324543	Mauritania	1989	166.970772201
2796	130.9203	487.307039301	4.306969	Mauritania	1990	166.292239382
2797	130.7214	482.73786143	4.289939	Mauritania	1991	165.634710425
2798	130.5349	478.45333098	4.270359	Mauritania	1992	164.878725869
2799	130.3716	492.680139291	4.249283	Mauritania	1993	164.064980695
2800	130.2629	464.418810526	4.22849	Mauritania	1994	163.262162162
