SBP_Male	GDP	TC_Male	Country	Year	Year_base1978
129.2349	174.0664733	3.953657	Chad	1995	4.12310562562
128.7658	20169.5389717	5.334204	Canada	1995	4.12310562562
132.373	608.120034534	4.121285	Cote d'Ivoire	1995	4.12310562562
133.9949	1578.21367957	4.994047	Macedonia, FYR	1995	4.12310562562
134.5679	430.808253843	4.867046	Mongolia	1995	4.12310562562
125.728	4831.8193997	4.864041	Mexico	1995	4.12310562562
130.1951	145.641074594	4.187644	Malawi	1995	4.12310562562
129.4488	359.431548664	3.768941	Nigeria	1995	4.12310562562
127.8382	4642.36001868	4.76966	Lebanon	1995	4.12310562562
130.8539	19395.5200358	5.221298	Brunei	1995	4.12310562562
131.1587	379.788429947	4.277333	Comoros	1995	4.12310562562
132.4869	5119.60256097	4.678471	Venezuela	1995	4.12310562562
132.571	394.704398013	4.847641	Moldova	1995	4.12310562562
135.9057	2392.53741069	5.29924	Latvia	1995	4.12310562562
130.238	2189.55199967	4.912108	Micronesia, Fed. Sts.	1995	4.12310562562
134.2126	913.904457912	4.198751	Cape Verde	1995	4.12310562562
131.565	3606.00591724	4.870936	Brazil	1995	4.12310562562
126.6731	2592.71081769	4.9281	Colombia	1995	4.12310562562
134.6791	1518.05067797	5.187304	Bulgaria	1995	4.12310562562
132.964	3083.05000144	4.878776	Mauritius	1995	4.12310562562
125.761	661.543440039	4.492231	Kiribati	1995	4.12310562562
130.5539	6355.62700031	5.136731	Palau	1995	4.12310562562
134.5522	36836.0221391	5.855477	Luxembourg	1995	4.12310562562
126.8891	862.045246926	4.452532	Nicaragua	1995	4.12310562562
126.4364	2581.13040762	4.916157	Marshall Islands	1995	4.12310562562
128.5558	528.364045441	4.099658	Cameroon	1995	4.12310562562
131.7467	4258.23739092	5.030527	Chile	1995	4.12310562562
124.3002	494.720988756	4.60806	Pakistan	1995	4.12310562562
125.6259	1689.96559213	4.531385	Maldives	1995	4.12310562562
132.9811	186.009014451	4.240644	Mozambique	1995	4.12310562562
130.2016	495.871645025	4.209755	Mauritania	1995	4.12310562562
130.571	119.295551279	3.873029	Congo, Dem. Rep.	1995	4.12310562562
126.0895	3581.94630187	4.921712	Malaysia	1995	4.12310562562
128.8058	15670.4785972	5.098122	Macao, China	1995	4.12310562562
126.0744	1128.7670788	4.649846	Morocco	1995	4.12310562562
128.7486	343.106329048	4.089997	Lesotho	1995	4.12310562562
127.2992	3613.88100271	4.660352	Costa Rica	1995	4.12310562562
134.6798	170.329064555	3.931986	Niger	1995	4.12310562562
130.4702	244.694002411	4.279596	Madagascar	1995	4.12310562562
132.4416	13608.0519572	5.524539	French Polynesia	1995	4.12310562562
128.1702	416.45738186	4.361084	Kenya	1995	4.12310562562
132.6535	1358.46581047	4.676598	Vanuatu	1995	4.12310562562
122.9892	2011.82539794	4.815086	Thailand	1995	4.12310562562
134.0863	461.919360472	4.774352	Armenia	1995	4.12310562562
132.6508	19939.7107183	5.709767	Belgium	1995	4.12310562562
130.1995	457.325879635	4.127787	Senegal	1995	4.12310562562
126.1521	1390.18135964	4.940118	Iran	1995	4.12310562562
128.8084	3609.49487712	4.533006	Grenada	1995	4.12310562562
137.6972	703.039320328	4.930759	Serbia	1995	4.12310562562
127.2076	283.42592142	4.01216	Tanzania	1995	4.12310562562
135.9298	6037.65184026	5.192116	Seychelles	1995	4.12310562562
131.4412	148.727869036	4.51014	Tajikistan	1995	4.12310562562
124.1172	1586.72193235	4.377007	Guatemala	1995	4.12310562562
126.898	799.309930267	4.493244	Indonesia	1995	4.12310562562
131.7398	4280.23591919	4.662507	Dominica	1995	4.12310562562
137.8637	2857.30984382	5.33413	Estonia	1995	4.12310562562
127.5432	1217.76634588	4.762419	Syria	1995	4.12310562562
130.4453	256.173798802	3.945118	Togo	1995	4.12310562562
126.0969	2867.58216085	4.630505	Belize	1995	4.12310562562
128.354	1828.18144787	4.483407	Tunisia	1995	4.12310562562
129.3353	9875.02481276	5.183166	Greece	1995	4.12310562562
130.6942	307.548224787	4.015539	Benin	1995	4.12310562562
128.4836	17568.4039843	5.389392	Israel	1995	4.12310562562
131.8863	191.283822268	4.052359	Rwanda	1995	4.12310562562
131.2341	9466.0953415	4.852778	Antigua and Barbuda	1995	4.12310562562
128.5697	8976.83687351	4.965937	Saudi Arabia	1995	4.12310562562
129.9365	1204.35276947	4.579045	Samoa	1995	4.12310562562
128.4627	1785.21064838	4.93408	Tonga	1995	4.12310562562
125.4184	113.87153413	4.10952	Ethiopia	1995	4.12310562562
133.6129	15879.3492854	5.798678	Greenland	1995	4.12310562562
135.7271	17188.3885533	5.58866	Ireland	1995	4.12310562562
124.2358	1970.70035882	4.527349	El Salvador	1995	4.12310562562
131.3019	900.104456362	4.746692	Djibouti	1995	4.12310562562
128.3062	5071.28555745	4.612901	Trinidad and Tobago	1995	4.12310562562
125.7943	3713.62263525	4.790612	Turkey	1995	4.12310562562
135.6302	920.033904399	5.193011	Belarus	1995	4.12310562562
124.913	189.169591856	4.114256	Eritrea	1995	4.12310562562
137.3179	3883.93631519	5.229664	Hungary	1995	4.12310562562
124.7186	1248.73269825	4.622674	Egypt	1995	4.12310562562
132.2496	487.726363308	4.713148	Azerbaijan	1995	4.12310562562
124.5709	311.166570485	4.379555	Bangladesh	1995	4.12310562562
132.1	2960.4224582	4.495569	South Africa	1995	4.12310562562
127.48	1899.80310348	4.577774	Suriname	1995	4.12310562562
125.8742	855.80235369	4.218776	Guyana	1995	4.12310562562
126.5961	410.800482975	4.178282	Haiti	1995	4.12310562562
127.4764	24500.8389805	5.098036	Hong Kong, China	1995	4.12310562562
132.2146	18195.2476498	5.161487	Bahamas	1995	4.12310562562
130.6712	12049.25856	5.405181	Spain	1995	4.12310562562
129.5944	297.91654209	4.430954	Sudan	1995	4.12310562562
126.0925	704.324099326	4.467013	Sri Lanka	1995	4.12310562562
131.2266	11541.8760538	5.137298	Bahrain	1995	4.12310562562
129.9757	510.751915602	4.266023	Zimbabwe	1995	4.12310562562
132.3405	197.277148738	3.95625	Sierra Leone	1995	4.12310562562
133.0138	655.13962598	4.260461	Equatorial Guinea	1995	4.12310562562
132.3809	1374.69087873	4.434901	Swaziland	1995	4.12310562562
129.7893	326.739247681	3.916679	Guinea	1995	4.12310562562
124.8644	367.277162526	4.566735	India	1995	4.12310562562
128.7285	1336.07994884	4.74438	Ecuador	1995	4.12310562562
132.0468	18690.4365842	5.466947	Australia	1995	4.12310562562
128.796	20571.4594569	5.178526	Singapore	1995	4.12310562562
132.3727	32841.5551369	5.617514	Switzerland	1995	4.12310562562
124.6521	1403.80316518	4.553504	Solomon Islands	1995	4.12310562562
129.1385	1245.62615785	4.690419	West Bank and Gaza	1995	4.12310562562
129.8841	8204.37522579	4.874443	Barbados	1995	4.12310562562
129.1814	193.323078187	3.925983	Guinea-Bissau	1995	4.12310562562
130.549	25619.3342025	5.863768	Iceland	1995	4.12310562562
136.1079	4532.05570625	5.241319	Slovak Republic	1995	4.12310562562
137.0623	8119.11138853	5.333552	Slovenia	1995	4.12310562562
133.3366	23561.6699474	5.543549	Sweden	1995	4.12310562562
133.9837	20692.2563127	5.578047	Austria	1995	4.12310562562
131.8975	1618.12327452	5.160632	Russia	1995	4.12310562562
126.6326	7179.93882619	5.163175	Argentina	1995	4.12310562562
128.6967	237.293587455	3.94889	Ghana	1995	4.12310562562
128.5287	3695.01263147	4.576405	Jamaica	1995	4.12310562562
136.2881	18858.9627125	5.568193	Finland	1995	4.12310562562
135.8763	670.485686064	5.066055	Ukraine	1995	4.12310562562
132.4441	11867.547105	5.409009	Cyprus	1995	4.12310562562
131.8752	36177.0348419	5.157267	Japan	1995	4.12310562562
125.0881	622.477714645	4.454279	Bhutan	1995	4.12310562562
126.8893	499.894728823	4.537116	Uzbekistan	1995	4.12310562562
134.094	14125.5934155	5.778216	Andorra	1995	4.12310562562
134.1268	3409.58282726	5.286116	Poland	1995	4.12310562562
123.7293	309.414931408	4.391332	Vietnam	1995	4.12310562562
136.309	486.534297642	4.755562	Georgia	1995	4.12310562562
129.2884	33926.3405011	5.304469	United Arab Emirates	1995	4.12310562562
124.9791	982.031555095	4.676321	Philippines	1995	4.12310562562
128.1525	2245.6348678	4.661609	Cuba	1995	4.12310562562
124.4147	1723.08954575	5.087232	Jordan	1995	4.12310562562
129.2861	1660.00419222	4.795215	Algeria	1995	4.12310562562
136.4298	21498.7901702	5.69614	United Kingdom	1995	4.12310562562
125.7791	1978.01636777	4.798939	Peru	1995	4.12310562562
133.7345	1022.92965071	4.950861	Kazakhstan	1995	4.12310562562
131.3898	558.012804293	4.004436	Gambia	1995	4.12310562562
133.7924	19478.1758056	5.661132	France	1995	4.12310562562
127.0574	949.154702597	4.642332	Bolivia	1995	4.12310562562
125.5774	30050.9867331	5.375569	United States	1995	4.12310562562
131.8613	899.782936847	4.900793	Albania	1995	4.12310562562
130.115	1488.94991103	4.773043	Paraguay	1995	4.12310562562
131.1335	486.817620557	4.630342	Bosnia and Herzegovina	1995	4.12310562562
136.4391	4600.58429384	4.794182	Gabon	1995	4.12310562562
131.4766	6146.7110251	5.110374	Uruguay	1995	4.12310562562
120.7492	754.724655145	4.652892	Papua New Guinea	1995	4.12310562562
137.5581	21061.2965287	5.849976	Germany	1995	4.12310562562
135.4716	9500.34883652	5.298718	Portugal	1995	4.12310562562
125.755	1097.56752352	4.416138	Honduras	1995	4.12310562562
133.4321	44759.8707808	5.351978	Bermuda	1995	4.12310562562
132.2864	26572.1484582	5.728278	Denmark	1995	4.12310562562
128.2247	1955.29385667	5.105556	Fiji	1995	4.12310562562
132.7094	251.897955295	4.35884	Angola	1995	4.12310562562
129.4298	13592.4154908	4.9326	Puerto Rico	1995	4.12310562562
132.2772	557.505795154	4.716973	Turkmenistan	1995	4.12310562562
131.338	221.828401448	3.992651	Uganda	1995	4.12310562562
133.845	1741.41190941	5.082006	Romania	1995	4.12310562562
133.9738	17671.4067155	5.32208	Italy	1995	4.12310562562
126.0418	921.988810969	4.217746	Guyana	1996	4.24264068712
125.5625	4994.34330133	4.861426	Mexico	1996	4.24264068712
130.4222	114.874665899	3.858375	Congo, Dem. Rep.	1996	4.24264068712
133.6171	19606.05309	5.637569	France	1996	4.24264068712
133.075	818.689999645	4.267071	Equatorial Guinea	1996	4.24264068712
134.2437	952.835247671	4.199725	Cape Verde	1996	4.24264068712
125.2347	30827.9881965	5.358163	United States	1996	4.24264068712
131.4585	554.600190289	3.996007	Gambia	1996	4.24264068712
128.5522	15361.7319844	5.094171	Macao, China	1996	4.24264068712
133.2204	23903.4632174	5.509109	Sweden	1996	4.24264068712
136.2077	22061.5493759	5.666075	United Kingdom	1996	4.24264068712
126.016	1248.1553509	4.645042	Morocco	1996	4.24264068712
129.2813	211.516687833	3.924961	Guinea-Bissau	1996	4.24264068712
130.3906	153.390944921	4.191734	Malawi	1996	4.24264068712
129.1875	10037.3284942	5.158924	Greece	1996	4.24264068712
132.3013	1397.00226061	4.42504	Swaziland	1996	4.24264068712
131.7794	990.65320403	4.905012	Albania	1996	4.24264068712
131.8364	489.102589765	4.65855	Azerbaijan	1996	4.24264068712
125.75	3923.86089511	4.788964	Turkey	1996	4.24264068712
124.153	1984.25094316	4.527347	El Salvador	1996	4.24264068712
132.291	13377.7236731	5.514561	French Polynesia	1996	4.24264068712
126.2702	723.114065023	4.46777	Sri Lanka	1996	4.24264068712
131.9647	18702.814955	5.143322	Bahamas	1996	4.24264068712
134.2337	36888.6039325	5.821699	Luxembourg	1996	4.24264068712
131.4373	6465.20660906	5.10431	Uruguay	1996	4.24264068712
129.688	307.5115244	4.432486	Sudan	1996	4.24264068712
129.2557	172.475038325	3.939683	Chad	1996	4.24264068712
132.5802	272.291191871	4.344785	Angola	1996	4.24264068712
132.8627	8582.79496767	5.531334	Malta	1996	4.24264068712
126.5593	419.574600475	4.166647	Haiti	1996	4.24264068712
136.1338	4635.67093828	4.784871	Gabon	1996	4.24264068712
128.2827	1930.42069646	4.494067	Tunisia	1996	4.24264068712
128.4545	541.302911856	4.082958	Cameroon	1996	4.24264068712
133.0618	193.938044034	4.240575	Mozambique	1996	4.24264068712
125.9022	192.490090131	3.974053	Mali	1996	4.24264068712
127.4027	1897.92624025	4.563077	Suriname	1996	4.24264068712
132.9014	3222.20138424	4.880174	Mauritius	1996	4.24264068712
128.352	2025.48405048	5.117015	Fiji	1996	4.24264068712
126.515	2599.00830897	4.927552	Colombia	1996	4.24264068712
129.1701	1698.3338227	4.780089	Algeria	1996	4.24264068712
131.1891	9844.76196919	4.844795	Antigua and Barbuda	1996	4.24264068712
133.3349	16093.404415	5.782219	Greenland	1996	4.24264068712
135.5608	608.815988592	5.019254	Ukraine	1996	4.24264068712
131.5014	234.713390934	4.000384	Uganda	1996	4.24264068712
137.5791	3070.57376978	5.297766	Estonia	1996	4.24264068712
127.3266	288.24520746	4.016566	Tanzania	1996	4.24264068712
132.3146	374.929710557	4.799057	Moldova	1996	4.24264068712
133.9068	496.87291123	4.738297	Armenia	1996	4.24264068712
126.1976	3842.63775807	4.936374	Malaysia	1996	4.24264068712
131.9653	583.752320999	4.673688	Turkmenistan	1996	4.24264068712
135.9584	19468.1556669	5.528453	Finland	1996	4.24264068712
126.5318	7484.00401577	5.154945	Argentina	1996	4.24264068712
126.5278	498.761382991	4.492285	Uzbekistan	1996	4.24264068712
128.8335	3735.65785837	4.526238	Grenada	1996	4.24264068712
130.5711	242.239198841	4.273786	Madagascar	1996	4.24264068712
130.3867	2108.23108591	4.920462	Micronesia, Fed. Sts.	1996	4.24264068712
123.1889	2109.05461044	4.834927	Thailand	1996	4.24264068712
132.3008	5005.25006675	4.659727	Venezuela	1996	4.24264068712
130.4492	270.645367704	3.931919	Togo	1996	4.24264068712
130.1678	510.120035638	4.194431	Mauritania	1996	4.24264068712
131.0934	122.094853344	4.441867	Tajikistan	1996	4.24264068712
125.7419	1805.37114148	4.535043	Maldives	1996	4.24264068712
133.8172	14662.7364028	5.753525	Andorra	1996	4.24264068712
137.3829	21166.484987	5.835582	Germany	1996	4.24264068712
128.2877	5240.65585547	4.602066	Trinidad and Tobago	1996	4.24264068712
132.0775	32855.3071944	5.585649	Switzerland	1996	4.24264068712
131.8362	19183.1403883	5.444914	Australia	1996	4.24264068712
129.0961	34073.5354854	5.305924	United Arab Emirates	1996	4.24264068712
128.6293	1780.0292109	4.944359	Tonga	1996	4.24264068712
129.816	330.800756916	3.910802	Guinea	1996	4.24264068712
133.7588	1588.98254267	4.967134	Macedonia, FYR	1996	4.24264068712
128.4153	20276.4521078	5.312799	Canada	1996	4.24264068712
135.8557	554.844521441	4.703992	Georgia	1996	4.24264068712
125.1749	203.48492962	4.129362	Eritrea	1996	4.24264068712
125.5881	124.248115914	4.108547	Ethiopia	1996	4.24264068712
126.4354	2298.03340466	4.901755	Marshall Islands	1996	4.24264068712
134.4592	436.793443359	4.841069	Mongolia	1996	4.24264068712
128.7603	242.058295883	3.933275	Ghana	1996	4.24264068712
131.1729	365.585091152	4.267389	Comoros	1996	4.24264068712
127.5609	1240.90044267	4.761977	Syria	1996	4.24264068712
124.0785	1596.8630897	4.366634	Guatemala	1996	4.24264068712
131.7524	4504.72132073	5.034715	Chile	1996	4.24264068712
133.7404	21174.0521187	5.561835	Austria	1996	4.24264068712
128.9505	1225.6180753	4.677982	West Bank and Gaza	1996	4.24264068712
129.9344	553.8762918	4.256628	Zimbabwe	1996	4.24264068712
128.2438	421.944196565	4.351869	Kenya	1996	4.24264068712
133.6193	1816.44959924	5.062301	Romania	1996	4.24264068712
136.0263	33691.8867629	5.609376	Norway	1996	4.24264068712
131.5741	1564.11526821	5.115997	Russia	1996	4.24264068712
130.6542	315.083629184	4.007507	Benin	1996	4.24264068712
128.285	18054.2908636	5.35823	Israel	1996	4.24264068712
129.4899	331.022510919	4.37249	Zambia	1996	4.24264068712
130.5505	19445.2516317	5.212399	Brunei	1996	4.24264068712
131.9566	206.983051843	4.050579	Rwanda	1996	4.24264068712
130.0482	1278.9481429	4.568462	Samoa	1996	4.24264068712
127.7739	4775.77881738	4.765521	Lebanon	1996	4.24264068712
129.4625	366.220105635	3.755153	Nigeria	1996	4.24264068712
132.7992	1361.61264429	4.676597	Vanuatu	1996	4.24264068712
135.7215	18664.8074416	5.577642	Ireland	1996	4.24264068712
125.7191	1110.82555115	4.409386	Honduras	1996	4.24264068712
131.1707	839.092043597	4.730959	Djibouti	1996	4.24264068712
126.0352	2836.4932371	4.617876	Belize	1996	4.24264068712
134.4704	1388.11034315	5.163681	Bulgaria	1996	4.24264068712
134.6774	170.194718663	3.918884	Niger	1996	4.24264068712
128.3145	9135.05228826	4.946492	Saudi Arabia	1996	4.24264068712
127.1409	3555.54249876	4.659805	Costa Rica	1996	4.24264068712
132.3982	20184.3295007	5.677267	Belgium	1996	4.24264068712
130.1694	454.433548116	4.118318	Senegal	1996	4.24264068712
128.7797	352.327108493	4.086177	Lesotho	1996	4.24264068712
126.0958	1462.97841224	4.94947	Iran	1996	4.24264068712
137.4072	760.836408101	4.919913	Serbia	1996	4.24264068712
127.0596	848.247105924	4.498296	Indonesia	1996	4.24264068712
126.7479	898.118077987	4.43795	Nicaragua	1996	4.24264068712
135.6601	2511.36488227	5.261506	Latvia	1996	4.24264068712
131.8052	4404.41973482	4.654252	Dominica	1996	4.24264068712
132.1671	27171.1434155	5.715885	Denmark	1996	4.24264068712
129.3107	13751.6994618	4.931663	Puerto Rico	1996	4.24264068712
120.9898	792.083715575	4.655872	Papua New Guinea	1996	4.24264068712
128.4096	3487.4502975	4.755907	Panama	1996	4.24264068712
131.025	927.232845785	4.617823	Bosnia and Herzegovina	1996	4.24264068712
129.9212	1461.48458635	4.772238	Paraguay	1996	4.24264068712
136.0952	4292.38736615	5.126691	Croatia	1996	4.24264068712
126.9582	968.931037907	4.63926	Bolivia	1996	4.24264068712
133.3677	1043.73314318	4.914651	Kazakhstan	1996	4.24264068712
132.6208	2559.71767248	4.607832	Botswana	1996	4.24264068712
130.5995	6842.12880314	5.138405	Palau	1996	4.24264068712
125.6367	1992.5780211	4.790212	Peru	1996	4.24264068712
124.2934	1706.16771785	5.08411	Jordan	1996	4.24264068712
125.9639	691.417576523	4.48964	Kiribati	1996	4.24264068712
128.0443	2410.95738442	4.629174	Cuba	1996	4.24264068712
125.0314	1016.31184211	4.674145	Philippines	1996	4.24264068712
124.4092	505.245923397	4.5976	Pakistan	1996	4.24264068712
133.8896	3619.54927281	5.277777	Poland	1996	4.24264068712
129.4559	21210.33041	5.376157	Kuwait	1996	4.24264068712
125.2452	654.664292112	4.458822	Bhutan	1996	4.24264068712
131.6841	37026.2294479	5.169395	Japan	1996	4.24264068712
128.4667	3646.80823552	4.567299	Jamaica	1996	4.24264068712
131.224	3627.62699573	4.875238	Brazil	1996	4.24264068712
129.6105	7677.39059813	5.027703	Oman	1996	4.24264068712
132.3387	11895.836726	5.402177	Cyprus	1996	4.24264068712
135.4096	9823.83426222	5.292136	Portugal	1996	4.24264068712
133.1627	45849.530077	5.331263	Bermuda	1996	4.24264068712
132.3475	637.20586583	4.109225	Cote d'Ivoire	1996	4.24264068712
123.9314	332.944351991	4.396468	Vietnam	1996	4.24264068712
133.6578	17866.8993727	5.310144	Italy	1996	4.24264068712
135.8729	6242.29316574	5.202446	Seychelles	1996	4.24264068712
124.4907	716.245116613	4.289464	China	1996	4.24264068712
132.7512	21027.2475155	5.564605	Netherlands	1996	4.24264068712
129.8102	58.0832543768	3.891393	Liberia	1996	4.24264068712
134.1894	1995.28224973	4.455102	Namibia	1996	4.24264068712
121.1308	236.208083283	4.267574	Cambodia	1996	4.24264068712
129.878	12534.3797718	5.576496	New Zealand	1996	4.24264068712
128.6947	21258.5278508	5.155088	Singapore	1996	4.24264068712
127.1755	24435.1909402	5.101123	Hong Kong, China	1996	4.24264068712
129.7059	8328.88574351	4.855987	Barbados	1996	4.24264068712
131.8272	3019.96600031	4.47748	South Africa	1996	4.24264068712
130.3419	26700.6849919	5.839929	Iceland	1996	4.24264068712
135.9188	4836.39427318	5.22543	Slovak Republic	1996	4.24264068712
124.1896	206.823786323	4.304605	Nepal	1996	4.24264068712
131.0562	134.470406849	4.003227	Burundi	1996	4.24264068712
136.5501	2687.13504199	5.392891	Lithuania	1996	4.24264068712
124.6773	318.920469192	4.373369	Bangladesh	1996	4.24264068712
124.7398	1289.08093273	4.61605	Egypt	1996	4.24264068712
137.0642	3896.87281397	5.210419	Hungary	1996	4.24264068712
136.876	8420.53841044	5.323429	Slovenia	1996	4.24264068712
128.6049	1344.58676411	4.743075	Ecuador	1996	4.24264068712
134.0898	1060.60011915	4.384698	Congo, Rep.	1996	4.24264068712
124.7901	1387.56399223	4.552917	Solomon Islands	1996	4.24264068712
130.5561	12311.9920973	5.390647	Spain	1996	4.24264068712
128.3721	190.332022551	3.886003	Burkina Faso	1996	4.24264068712
132.3024	207.150889827	3.932055	Sierra Leone	1996	4.24264068712
131.069	11685.0722554	5.132899	Bahrain	1996	4.24264068712
124.8965	387.741521415	4.559178	India	1996	4.24264068712
135.3966	948.959915241	5.17143	Belarus	1996	4.24264068712
132.9663	47881.1309024	5.318072	Bermuda	1997	4.35889894354
131.0083	1223.91028394	4.617761	Bosnia and Herzegovina	1997	4.35889894354
121.2029	741.282959542	4.655874	Papua New Guinea	1997	4.35889894354
133.5845	16071.6449129	5.732058	Andorra	1997	4.35889894354
133.2034	208.095496775	4.241419	Mozambique	1997	4.35889894354
135.3376	595.956781587	4.976524	Ukraine	1997	4.35889894354
124.2808	211.961133502	4.295456	Nepal	1997	4.35889894354
131.6708	509.05749093	4.628645	Turkmenistan	1997	4.35889894354
130.9315	11679.3593558	5.127558	Bahrain	1997	4.35889894354
128.3443	3638.82976654	4.753199	Panama	1997	4.35889894354
127.4303	1979.64317897	4.556705	Suriname	1997	4.35889894354
130.9687	3693.27582015	4.879975	Brazil	1997	4.35889894354
125.4048	679.798026627	4.462894	Bhutan	1997	4.35889894354
129.523	8112.81030232	5.025889	Oman	1997	4.35889894354
131.554	512.502637936	4.616716	Azerbaijan	1997	4.35889894354
131.6882	239.440514875	4.007334	Uganda	1997	4.35889894354
131.4372	6973.36358894	5.095074	Uruguay	1997	4.35889894354
135.3767	10222.9614779	5.285711	Portugal	1997	4.35889894354
126.4416	514.897842658	4.459355	Uzbekistan	1997	4.35889894354
130.1713	475.824870006	4.179722	Mauritania	1997	4.35889894354
133.7215	3873.50444143	5.272584	Poland	1997	4.35889894354
131.7966	4734.56414983	5.039876	Chile	1997	4.35889894354
126.889	995.210834924	4.634967	Bolivia	1997	4.35889894354
124.9181	31831.4615942	5.339183	United States	1997	4.35889894354
132.542	2757.47826782	4.60466	Botswana	1997	4.35889894354
130.6509	6834.18559058	5.138359	Palau	1997	4.35889894354
135.9078	22732.538466	5.634589	United Kingdom	1997	4.35889894354
134.1135	2019.01987329	4.449464	Namibia	1997	4.35889894354
129.8193	331.38425755	4.435637	Sudan	1997	4.35889894354
125.5197	2093.20782391	4.782001	Peru	1997	4.35889894354
131.718	895.560972965	4.901205	Albania	1997	4.35889894354
129.9398	559.537088977	4.249791	Zimbabwe	1997	4.35889894354
129.1221	1690.23753836	4.76792	Algeria	1997	4.35889894354
131.7731	18853.2426594	5.127258	Bahamas	1997	4.35889894354
129.7727	1472.34382264	4.771209	Paraguay	1997	4.35889894354
124.8021	329.396045031	4.367403	Bangladesh	1997	4.35889894354
126.4565	759.818766017	4.468822	Sri Lanka	1997	4.35889894354
131.6066	3029.77251268	4.463052	South Africa	1997	4.35889894354
124.5397	496.995060719	4.586967	Pakistan	1997	4.35889894354
130.466	12754.6316878	5.375015	Spain	1997	4.35889894354
125.1307	1045.45888823	4.674868	Philippines	1997	4.35889894354
126.4145	2137.10206272	4.885803	Marshall Islands	1997	4.35889894354
132.7771	8972.62225455	5.514797	Malta	1997	4.35889894354
128.4355	555.51730602	4.070117	Cameroon	1997	4.35889894354
128.8974	34921.6140119	5.30324	United Arab Emirates	1997	4.35889894354
135.816	6907.4356509	5.212936	Seychelles	1997	4.35889894354
129.2206	14289.4197356	4.930415	Puerto Rico	1997	4.35889894354
125.9959	2834.89380035	4.607822	Belize	1997	4.35889894354
130.5553	1979.5621324	4.924903	Micronesia, Fed. Sts.	1997	4.35889894354
131.7999	33445.619115	5.553799	Switzerland	1997	4.35889894354
134.3348	1003.94853021	4.204323	Cape Verde	1997	4.35889894354
131.5808	19709.6605049	5.42224	Australia	1997	4.35889894354
126.5225	7994.11554715	5.148706	Argentina	1997	4.35889894354
130.4861	299.549339664	3.921112	Togo	1997	4.35889894354
134.2704	1373.60563675	5.138339	Bulgaria	1997	4.35889894354
134.7396	168.906844075	3.908484	Niger	1997	4.35889894354
123.3623	2057.06690563	4.851925	Thailand	1997	4.35889894354
128.1206	9256.51155364	4.923539	Saudi Arabia	1997	4.35889894354
132.108	20887.6142001	5.646941	Belgium	1997	4.35889894354
128.5998	22305.6836299	5.135952	Singapore	1997	4.35889894354
129.6427	12589.6147047	5.537922	New Zealand	1997	4.35889894354
133.7143	519.490892221	4.709194	Armenia	1997	4.35889894354
130.201	456.886976069	4.109797	Senegal	1997	4.35889894354
132.1313	381.770975453	4.755908	Moldova	1997	4.35889894354
127.5231	290.78197774	4.026173	Tanzania	1997	4.35889894354
128.0165	20911.1120629	5.289971	Canada	1997	4.35889894354
132.2486	171.790611977	3.901449	Sierra Leone	1997	4.35889894354
137.1606	844.168840177	4.913907	Serbia	1997	4.35889894354
130.7971	122.398359751	4.379479	Tajikistan	1997	4.35889894354
134.6969	1563.36611171	5.072577	Montenegro	1997	4.35889894354
126.6787	916.009167319	4.425251	Nicaragua	1997	4.35889894354
134.4359	449.896395599	4.819895	Mongolia	1997	4.35889894354
127.5757	1234.52892979	4.761936	Syria	1997	4.35889894354
128.4328	196.814502938	3.881036	Burkina Faso	1997	4.35889894354
124.9003	1330.72737468	4.549782	Solomon Islands	1997	4.35889894354
129.5788	8833.04760169	4.837626	Barbados	1997	4.35889894354
129.5262	367.460080506	3.744728	Nigeria	1997	4.35889894354
136.7514	8849.86365377	5.317962	Slovenia	1997	4.35889894354
132.8685	3363.08947107	4.882886	Mauritius	1997	4.35889894354
129.31	176.611033805	3.926189	Chad	1997	4.35889894354
135.2308	1061.63448365	5.150765	Belarus	1997	4.35889894354
132.2894	1408.6009519	4.423648	Swaziland	1997	4.35889894354
133.3968	1710.51322858	5.040859	Romania	1997	4.35889894354
125.7365	4154.44293539	4.790253	Turkey	1997	4.35889894354
135.8563	35316.7508323	5.592457	Norway	1997	4.35889894354
132.562	21814.3043106	5.549321	Netherlands	1997	4.35889894354
131.1443	131.44957567	3.991602	Burundi	1997	4.35889894354
132.4783	286.004547251	4.335147	Angola	1997	4.35889894354
128.2223	2007.68857003	4.504925	Tunisia	1997	4.35889894354
130.1678	1275.73638497	4.549546	Samoa	1997	4.35889894354
131.3244	1590.69649954	5.075307	Russia	1997	4.35889894354
125.9767	1203.1926477	4.637085	Morocco	1997	4.35889894354
125.4397	5244.28972436	4.860836	Mexico	1997	4.35889894354
132.1914	5218.15403469	4.645321	Venezuela	1997	4.35889894354
135.7852	5041.88827405	5.215221	Slovak Republic	1997	4.35889894354
133.1408	24536.8145654	5.474131	Sweden	1997	4.35889894354
132.0841	217.16874201	4.047488	Rwanda	1997	4.35889894354
131.1746	10058.4873218	4.836071	Antigua and Barbuda	1997	4.35889894354
128.3081	5354.49781901	4.594251	Trinidad and Tobago	1997	4.35889894354
132.9423	1402.88510867	4.674597	Vanuatu	1997	4.35889894354
128.8039	1771.15073787	4.954958	Tonga	1997	4.35889894354
133.551	21638.4083026	5.544771	Austria	1997	4.35889894354
130.3283	18685.23843	5.198351	Brunei	1997	4.35889894354
